"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GB54292",1.07701951020597,0.028631882645509,3.52944983419605,0.00811227924763262,0.993527408628012,NA
"GB52626",1.2186926150312,0.0116310389326753,3.07942412132748,0.00377701754432625,0.996986383180809,NA
"GB52622",1.20516339658074,-1.8159387780928,3.14815003768912,-0.576827265648935,0.564056148789705,NA
"GB52609",2.35833405360303,2.21704196697701,2.64076757722391,0.839544527166476,0.401163813351513,NA
"GB51176",0,NA,NA,NA,NA,NA
"GB50876",0.642271644146358,-0.121339326487048,4.21050086631831,-0.0288182642254502,0.977009534183755,NA
"GB51169",0.750307826852718,3.37189929155039,4.30785421571765,0.78273291590223,0.433783968689982,NA
"GB50887",1.21795542023227,1.58376161574256,3.28304504139042,0.482406301398719,0.629517345605527,NA
"GB51166",1.31651876970427,-1.92050640166033,3.06733597262569,-0.626115436587258,0.531239227874102,NA
"GB51162",0.483709150356918,0.579283930159853,5.66088272483713,0.102331024738994,0.918493930379242,NA
"GB51153",0.967395625716886,4.54181032924267,4.17468209431844,1.08794160288849,0.276620888458162,NA
"GB51152",1.19097597964156,3.03248449290748,3.52210830339676,0.860985589223055,0.38924598002763,NA
"GB51151",1.69366014244468,4.04241139749778,3.29472874132138,1.22693299354184,0.219847776565263,NA
"GB51150",2.19115205471141,-0.574176566929194,2.63811534536748,-0.217646498261513,0.827704552456613,NA
"GB51147",2.01455608755916,1.00777282375904,2.83260027185653,0.355776575244954,0.72200789303729,NA
"GB50912",3.03928779357459,1.23178822505771,2.33952714735449,0.526511618576686,0.598532781556443,NA
"GB51137",0.976579053758226,1.3186233122824,3.79847973830025,0.347145016725155,0.728482375416678,NA
"GB50914",0.505867414978177,2.37188311510734,5.56240413905877,0.426413301840504,0.669806710379456,NA
"GB50915",0.847527321152644,3.50358204546709,4.75131109186552,0.737392685455893,0.460883582326532,NA
"GB50916",0.135406658599513,2.37187715799774,5.86015072515021,0.404746783699312,0.685663649530978,NA
"GB51135",0.406566135295024,1.37193028922266,5.94826606172178,0.230643732978134,0.817591589452808,NA
"GB51128",0.203109987899269,2.95682807861815,5.8304795855907,0.50713290994545,0.612061565009046,NA
"GB51127",0.0677033292997563,1.37189705514353,5.94827492690401,0.23063780205223,0.817596197441205,NA
"GB51126",0.130442114417254,-1.07074089807585,6.12070928583165,-0.174937388474637,0.861128831487504,NA
"ENSRNA022713306",0,NA,NA,NA,NA,NA
"ENSRNA022713324",0,NA,NA,NA,NA,NA
"ENSRNA022713309",0.142837208776839,-1.07074089806553,6.12070928583165,-0.174937388472951,0.861128831488828,NA
"ENSRNA022713320",0.196756347672713,-2.86894403977827,6.08221203403101,-0.471694183584203,0.637145089356758,NA
"GB51105",1.53056825032374,0.694410757201488,2.98289664948916,0.23279745790737,0.815918686996647,NA
"GB51099",2.14399857354586,2.67672178738925,2.63021105702951,1.01768326927052,0.308828500743699,NA
"GB50961",0.227623547601825,-1.07074089791696,6.12070928583165,-0.174937388448678,0.861128831507901,NA
"GB51083",0,NA,NA,NA,NA,NA
"GB51082",0.196756347672713,-2.86894403977827,6.08221203403101,-0.471694183584203,0.637145089356758,NA
"GB51075",0.238197357454837,1.04922330501456,5.84072739127224,0.179639150182289,0.857435867220767,NA
"ENSRNA022717207",1.63277258487135,-3.20571640001428,3.4981977552981,-0.916390845874609,0.359461934889184,NA
"GB50979",2.38886081522549,-2.65642060674173,3.36508616254681,-0.789406415891373,0.429874507205317,NA
"GB50988",1.72373809201203,3.18757428277229,2.7059252116576,1.17799792434752,0.238797433720848,NA
"GB51061",2.92499561675795,-0.935629335338217,2.20085274285947,-0.425121280091914,0.67074826580414,NA
"GB50989",0.504046130471604,2.0479281527264,5.48665385459753,0.37325630648457,0.708957692701169,NA
"GB50992",2.83153232943688,0.833633734637798,2.5184062576444,0.331016384710519,0.740632109367183,NA
"GB51047",1.04378076194868,-0.722981177852336,3.7830587095391,-0.191110218836762,0.848439241721081,NA
"GB50999",0.102790698855324,-2.3933947517297,6.10211537912743,-0.392223778645093,0.694892876085436,NA
"ENSRNA022717203",0.17856377089767,-2.39337444183434,6.10211474796499,-0.392220490876956,0.694895305131229,NA
"GB51006",0,NA,NA,NA,NA,NA
"GB51007",0,NA,NA,NA,NA,NA
"GB51039",0.332163006272226,0.573674433950483,5.81993022026463,0.0985706721968908,0.921479156785165,NA
"GB51010",1.46060980677057,-1.29588079723524,2.78170693707115,-0.465858131913661,0.641317051576441,NA
"GB51020",0.135406658599513,2.37187715799774,5.86015072515021,0.404746783699312,0.685663649530978,NA
"GB51028",0,NA,NA,NA,NA,NA
"GB51027",0,NA,NA,NA,NA,NA
"GB51026",0.19814544371701,1.37189705288606,5.94827492715084,0.230637801663142,0.817596197743504,NA
"GB51025",0.767115425632402,-4.35234605971943,4.54270203498009,-0.958096310566958,0.338014195722633,NA
"GB51024",0,NA,NA,NA,NA,NA
"GB51021",0,NA,NA,NA,NA,NA
"GB51022",0,NA,NA,NA,NA,NA
"GB51023",0.273279323194093,-1.07074089791677,6.12070928583165,-0.174937388448647,0.861128831507926,NA
"GB48739",1.1233324663532,-1.10769100923268,3.48107729109884,-0.318203509030111,0.750330571178772,NA
"GB48741",0.196756347672713,-2.86894403977827,6.08221203403101,-0.471694183584203,0.637145089356758,NA
"GB48814",0,NA,NA,NA,NA,NA
"GB48742",1.81489581849372,2.14283041865496,2.75620202163202,0.777457676119886,0.436888795675967,NA
"GB48807",3.30281887867517,4.00246196694186,2.25535554089454,1.77464789669232,0.0759560434316251,NA
"GB48806",0.795400629943283,-2.79733472346308,4.68352810428932,-0.597270831128609,0.550326575666059,NA
"GB48805",2.16472656168892,0.0101555724085758,2.30965375874269,0.00439701075112844,0.996491704312719,NA
"GB48804",0.408691385609918,0.92786761934012,5.77542260085082,0.160657961064776,0.872362801442154,NA
"GB48801",1.86794408314796,0.215688407070305,2.76991971235753,0.0778681079123149,0.937932968556343,NA
"GB48752",2.29660380861689,2.52817870853232,2.35103944442498,1.07534508386382,0.282220258605374,NA
"GB48753",1.94862395944304,5.6198364179024,2.97906603827178,1.88644237680699,0.0592353665814401,NA
"GB48793",0.885236256148942,-3.56135259125805,4.36195557181355,-0.816457786565066,0.414238357690548,NA
"GB48792",0.73974494973925,-3.12519739721853,4.99080735511942,-0.626190749280834,0.53118983414409,NA
"GB48759",0.588991697815746,1.62865740577219,4.72837610371594,0.344443286669236,0.730512940074974,NA
"GB48760",2.05206855050951,1.25843190183349,2.64815128427495,0.47521148406672,0.634636242466008,NA
"GB48761",1.72123955382484,1.60214317897541,2.77118617983536,0.578143464568878,0.563167264400453,NA
"GB48785",1.17826869918845,-0.826719094866469,3.29295287190263,-0.251057068541889,0.801769987387148,NA
"GB47340",1.00272709209695,0.0357304734121151,4.01361024752126,0.00890232763238076,0.992897064046686,NA
"GB47342",1.36905611741963,-1.10036975702959,3.19303875059657,-0.344615221730085,0.730383660760114,NA
"GB47324",2.95153798251732,4.00613243443905,2.27651257743682,1.7597673187247,0.078447266397561,NA
"ENSRNA022713315",0,NA,NA,NA,NA,NA
"GB49645",0.207317939018807,-1.07070983932463,6.12070928579189,-0.174932314104525,0.861132818770109,NA
"GB49639",1.5160219379339,-1.57414320124478,2.84054069579327,-0.554170268912545,0.579462323454044,NA
"GB49656",0,NA,NA,NA,NA,NA
"GB49635",0.142837208776839,-1.07074089806553,6.12070928583165,-0.174937388472951,0.861128831488828,NA
"GB41012",0,NA,NA,NA,NA,NA
"GB46669",0,NA,NA,NA,NA,NA
"GB46668",0.442384255304877,-3.5750584786644,6.03510334480318,-0.592377342095206,0.553597935364612,NA
"GB46667",0.285674417553679,-1.07074089790767,6.12070928583165,-0.17493738844716,0.861128831509094,NA
"GB46666",0,NA,NA,NA,NA,NA
"GB46670",2.18172754047007,-5.72248396080002,3.01947350972458,-1.89519263618974,0.0580668853822732,NA
"GB46671",0,NA,NA,NA,NA,NA
"GB46665",0.622684567510705,-2.81860956222466,5.0051827416879,-0.563138192487681,0.573340786316592,NA
"ENSRNA022717380",0,NA,NA,NA,NA,NA
"GB54891",0,NA,NA,NA,NA,NA
"GB54894",0,NA,NA,NA,NA,NA
"ENSRNA022713484",0,NA,NA,NA,NA,NA
"GB54883",0.295326876901581,1.37189705546099,5.94827492681933,0.230637802108883,0.817596197397189,NA
"GB54895",0.0757730720423458,-1.07072418692102,6.12070928582421,-0.174934658210422,0.861130976843979,NA
"GB53115",1.43260554212847,-1.11788900807953,2.86960998064835,-0.389561304713248,0.696860970254623,NA
"GB53114",0.968807396758132,1.98966350701616,3.94724618279176,0.504063697797774,0.614216616101331,NA
"GB53113",1.78299237160048,0.612104242718566,2.61079066631789,0.234451674205593,0.814634346079932,NA
"GB53120",0.667164020644443,-2.83373800960379,5.27259054396226,-0.537447007495917,0.590958880240767,NA
"GB53112",1.74090780536492,2.36635109118634,2.63096308374553,0.899423905187422,0.368426910833421,NA
"GB53111",1.43891826975474,2.34956227178985,3.30736210104501,0.710403699385523,0.477453829767796,NA
"ENSRNA022717382",0,NA,NA,NA,NA,NA
"GB53109",2.32230731487949,5.69383817897627,2.88219233971914,1.97552331970014,0.0482087908985601,NA
"GB53121",0,NA,NA,NA,NA,NA
"GB53108",2.58251235864936,4.81872171067449,2.78764849598907,1.72859731691703,0.0838811901816295,NA
"ENSRNA022717379",0,NA,NA,NA,NA,NA
"GB53107",0.295326876901581,1.37189705546099,5.94827492681933,0.230637802108883,0.817596197397189,NA
"GB53106",0,NA,NA,NA,NA,NA
"GB53103",0.0677033292997563,1.37189705514353,5.94827492690401,0.23063780205223,0.817596197441205,NA
"GB53098",1.29304261762629,2.96875860049428,3.3574523483343,0.884229556367983,0.376572306269286,NA
"GB53097",0,NA,NA,NA,NA,NA
"GB53094",0.782445557293617,-2.81589828544278,4.96086099842332,-0.567622895771064,0.570291057014886,NA
"GB53127",0.478860720904742,-3.10319306483591,5.87978065526765,-0.527773610407692,0.597656475419348,NA
"GB53087",2.35680280761699,-2.15754785479129,2.38660742284609,-0.904022938225159,0.365983238432304,NA
"GB53151",2.93579815330229,2.15712885148575,2.37982180095133,0.906424527510183,0.364711195366669,NA
"GB53157",0.98636489901685,-1.91579664423812,3.45111228894564,-0.555124401595005,0.578809573243737,NA
"GB53158",1.60646065621872,-4.2578673968972,3.44729913195038,-1.23513139821093,0.216781605601637,NA
"GB53159",1.49221925357213,-3.54626034771794,3.61167074437937,-0.98188915842807,0.326154457444718,NA
"GB53161",0.817254563089754,-1.07072933519927,4.57295131191744,-0.23414404881348,0.814873150211568,NA
"GB53075",0,NA,NA,NA,NA,NA
"GB53074",0.142837208776839,-1.07074089806553,6.12070928583165,-0.174937388472951,0.861128831488828,NA
"GB49610",0,NA,NA,NA,NA,NA
"GB49523",1.94920889525668,-0.72702647818273,2.62366154512496,-0.277103759642177,0.781700435048784,NA
"GB49602",1.21401441433403,0.251893250192122,3.2236397830318,0.0781393912303746,0.937717173297875,NA
"GB49592",0,NA,NA,NA,NA,NA
"ENSRNA022713495",0,NA,NA,NA,NA,NA
"ENSRNA022713659",0,NA,NA,NA,NA,NA
"ENSRNA022713654",0,NA,NA,NA,NA,NA
"ENSRNA022713651",0,NA,NA,NA,NA,NA
"ENSRNA022713500",0.612098173484307,-2.39646132556163,5.46107318298999,-0.438826077816732,0.660787563091727,NA
"GB49581",1.40317736144364,3.37191727095886,3.57393968255047,0.943473469186409,0.345438779475065,NA
"GB49579",1.23547129308164,-0.573229950327084,3.20884629887066,-0.178640513423416,0.858219981030478,NA
"GB49578",0.516441224831189,2.04770083034743,5.43617367572155,0.376680539014537,0.706411026997872,NA
"GB49577",1.34342028178716,-2.11932692363885,3.11807018273317,-0.679691860489535,0.496699590913807,NA
"GB49546",0,NA,NA,NA,NA,NA
"GB49557",0,NA,NA,NA,NA,NA
"ENSRNA022713644",0.804304894256401,-0.698374634545486,4.31568463295828,-0.161822443932093,0.871445678285047,NA
"ENSRNA022713638",0,NA,NA,NA,NA,NA
"ENSRNA022713509",1.18938277927215,-2.40985632187107,4.05849475534208,-0.593780814598577,0.552658722635895,NA
"ENSRNA022713513",1.7067239381048,1.37192271075839,3.42531406408538,0.400524648277682,0.688770132751976,NA
"ENSRNA022717375",0.275021268318563,1.37192294197694,5.94826802152347,0.23064242179618,0.81759260816525,NA
"GB49569",0,NA,NA,NA,NA,NA
"ENSRNA022713633",0,NA,NA,NA,NA,NA
"GB55922",0.37360401605435,2.04920401170746,5.79601448500986,0.353553983863788,0.723673165149942,NA
"GB55923",1.5086036062635,-0.042731112570553,2.73372875768815,-0.0156310725599162,0.987528716390068,NA
"GB55924",1.82962980388244,0.39940515867405,2.6435459546383,0.151086898252426,0.879907167536364,NA
"GB55925",0.273279323194093,-1.07074089791677,6.12070928583165,-0.174937388448647,0.861128831507926,NA
"GB55926",0.558953740747772,-1.07074116157495,6.08094864545769,-0.176081270210162,0.860230095227763,NA
"GB55927",0.278243867376352,2.3718771585566,5.86015072510151,0.404746783798041,0.685663649458398,NA
"ENSRNA022717377",0.464238188451349,-2.39364519297806,6.03661889445253,-0.396520839700142,0.691720837233875,NA
"ENSRNA022713522",0,NA,NA,NA,NA,NA
"GB55915",3.23334374546439,0.512630037362573,2.23316504158534,0.229553135490001,0.818439026821262,NA
"GB55942",0,NA,NA,NA,NA,NA
"ENSRNA022713527",0,NA,NA,NA,NA,NA
"GB55950",0.709323562373932,-1.07072385878587,4.82795936758001,-0.221775656600558,0.824488530795652,NA
"GB43806",0.550134094526148,-0.411058023951458,5.5062458734239,-0.0746530455415086,0.940490767596683,NA
"ENSRNA022713533",0,NA,NA,NA,NA,NA
"GB43796",3.18089262641325,0.540713004085959,2.14914145662841,0.251594888004364,0.801354210330692,NA
"GB43797",0.265848773016767,2.37187715854887,5.86015072510262,0.404746783796646,0.685663649459424,NA
"ENSRNA022717374",0.0677033292997563,1.37189705514353,5.94827492690401,0.23063780205223,0.817596197441205,NA
"ENSRNA022713628",0,NA,NA,NA,NA,NA
"GB43803",0.130442114417254,-1.07074089807585,6.12070928583165,-0.174937388474637,0.861128831487504,NA
"ENSRNA022717906",0.531020167245996,-1.07072418650288,6.12070928582421,-0.174934658142108,0.861130976897658,NA
"ENSRNA022713623",0,NA,NA,NA,NA,NA
"ENSRNA022713538",0,NA,NA,NA,NA,NA
"ENSRNA022713617",0,NA,NA,NA,NA,NA
"ENSRNA022713542",0.370460756378664,-1.07074089768463,6.12070928583165,-0.17493738841072,0.861128831537727,NA
"ENSRNA022713546",0.142837208776839,-1.07074089806553,6.12070928583165,-0.174937388472951,0.861128831488828,NA
"ENSRNA022713611",0,NA,NA,NA,NA,NA
"GB43801",0.102790698855324,-2.3933947517297,6.10211537912743,-0.392223778645093,0.694892876085436,NA
"ENSRNA022717915",0.131544866976461,-1.07071914477305,6.1207092858159,-0.174933834425747,0.861131624148488,NA
"GB50445",1.28107314725221,1.37192922953862,3.79459006303152,0.361548732998731,0.717689281447388,NA
"GB50443",1.09894049269335,4.54182468139242,3.74052446896285,1.2142213529355,0.224663208676606,NA
"GB50442",0.131544866976461,-1.07071914477305,6.1207092858159,-0.174933834425747,0.861131624148488,NA
"GB50440",0,NA,NA,NA,NA,NA
"GB50439",0.130442114417254,-1.07074089807585,6.12070928583165,-0.174937388474637,0.861128831487504,NA
"GB50450",0.514576350286029,2.37190080069109,5.52442108245521,0.429348300082322,0.667669771834141,NA
"GB50451",0.855758152264127,-1.1165290604221,3.96351561021477,-0.281701693704593,0.778172255677135,NA
"GB50452",0,NA,NA,NA,NA,NA
"GB50436",1.63740342862359,2.07399607312587,2.73027213940181,0.759629797775496,0.447475902461866,NA
"GB50429",1.06565268308485,-3.17004101068606,3.97552313293565,-0.79738965280406,0.425224766757546,NA
"GB50458",1.1949920449429,-3.16830402620856,4.00460524593242,-0.791165129054028,0.428847637368315,NA
"GB50461",0,NA,NA,NA,NA,NA
"GB50462",0.502657034427307,0.453970191365766,5.43637336341525,0.083506073078206,0.933449148642453,NA
"GB50463",0.0757730720423458,-1.07072418692102,6.12070928582421,-0.174934658210422,0.861130976843979,NA
"GB50424",0.5132186257734,1.63043524936251,5.01331216163949,0.325221170514408,0.745013687092924,NA
"GB50422",0,NA,NA,NA,NA,NA
"GB50464",0,NA,NA,NA,NA,NA
"GB50465",0.142837208776839,-1.07074089806553,6.12070928583165,-0.174937388472951,0.861128831488828,NA
"GB50466",2.00871665261529,0.473333570954356,2.4594966059411,0.192451402376805,0.847388631562842,NA
"GB50419",2.51320366808389,2.45446724368556,2.29983218446874,1.0672375403132,0.28586458463237,NA
"GB50412",1.62970120427052,3.8219761515886,3.15804460419661,1.21023501267516,0.226188726573048,NA
"ENSRNA022713557",0.142837208776839,-1.07074089806553,6.12070928583165,-0.174937388472951,0.861128831488828,NA
"ENSRNA022713563",0.278243867376352,2.3718771585566,5.86015072510151,0.404746783798041,0.685663649458398,NA
"ENSRNA022713568",0.245627907632164,-2.39339464141897,6.10211538441448,-0.392223760227802,0.694892889692361,NA
"ENSRNA022713573",0,NA,NA,NA,NA,NA
"ENSRNA022713578",0,NA,NA,NA,NA,NA
"ENSRNA022713585",0,NA,NA,NA,NA,NA
"ENSRNA022713590",0,NA,NA,NA,NA,NA
"GB50483",0,NA,NA,NA,NA,NA
"GB50484",0.0757730720423458,-1.07072418692102,6.12070928582421,-0.174934658210422,0.861130976843979,NA
"GB50399",0.620052643412794,-1.07072783856276,5.47150500373036,-0.195691649341956,0.844851520901855,NA
"GB50398",2.74234591311461,-4.37244469830711,2.97207579026748,-1.47117536929083,0.141243696442536,NA
"ENSRNA022717371",0,NA,NA,NA,NA,NA
"GB50487",2.59278684653241,0.225841801906796,2.10963285632591,0.107052656688386,0.914747205736569,NA
"ENSRNA022717372",2.1164960278459,-3.23553418058775,3.21043500610177,-1.00781799800908,0.313541843942525,NA
"GB50488",1.62009243279405,0.177928954424924,2.87547522572422,0.0618781037767804,0.950659904731588,NA
"GB50489",0.478110817425708,-4.01447561854423,5.81558079816022,-0.690296594248029,0.490007689193686,NA
"GB50490",0,NA,NA,NA,NA,NA
"GB50394",0.2062151864596,-1.07072418674863,6.12070928582421,-0.174934658182258,0.86113097686611,NA
"GB42990",0.465820905056662,1.04878939210472,5.73107746227806,0.183000386752378,0.854797715157701,NA
"GB42991",0,NA,NA,NA,NA,NA
"GB42992",0.93292032035077,1.03524119166282,3.84104744336269,0.269520542749795,0.787529136069514,NA
"GB42989",0,NA,NA,NA,NA,NA
"ENSRNA022717369",3.06397619553397,-3.79097784408242,3.08735705355448,-1.22790392504743,0.219483035914242,NA
"GB42996",0.500902870795918,-1.07074271198328,5.84178747730083,-0.183290254249031,0.85457028084752,NA
"GB41005",0,NA,NA,NA,NA,NA
"GB41004",0,NA,NA,NA,NA,NA
"GB40995",0,NA,NA,NA,NA,NA
"GB41001",0.0757730720423458,-1.07072418692102,6.12070928582421,-0.174934658210422,0.861130976843979,NA
"ENSRNA022713608",0,NA,NA,NA,NA,NA
"GB46560",0.227623547601825,-1.07074089791696,6.12070928583165,-0.174937388448678,0.861128831507901,NA
"GB46561",0.233232813272578,-2.39339464998527,6.10211538400316,-0.392223761658066,0.694892888635664,NA
"GB44106",2.41199660593478,2.65858262490473,2.34985074389033,1.13138361311548,0.257893665609799,NA
"GB44107",0.897327019033739,-3.55809299978642,4.15154026139451,-0.857053713984999,0.39141519984014,NA
"GB44137",2.09727875409754,0.658774595055087,2.41422893382419,0.272871634427633,0.784951891784906,NA
"GB44066",0,NA,NA,NA,NA,NA
"ENSRNA022713602",0.130442114417254,-1.07074089807585,6.12070928583165,-0.174937388474637,0.861128831487504,NA
"ENSRNA022713599",0,NA,NA,NA,NA,NA
"GB44150",1.85774896498356,2.33756102034678,2.65984667587514,0.878832994979937,0.379491833373712,NA
"GB44151",0.662139660450787,3.3718678877178,5.42705926229542,0.621306627540241,0.534397893875411,NA
"GB44161",0.44623382842101,-1.07072424922581,6.11550594362854,-0.175083510521536,0.861014014835237,NA
"GB44164",0.687165297752673,-2.8277542878328,5.16236227619631,-0.547763627684867,0.583854216322168,NA
"GB44054",2.87295228454657,0.623710420380941,2.11790546650136,0.294493984857251,0.768380459129396,NA
"GB44050",2.15460674816666,-1.10985558840875,2.53293822862132,-0.438169228079772,0.661263613533377,NA
"GB44168",2.78391489533685,0.00978663472740602,2.1829945955922,0.0044831236628651,0.996422996827239,NA
"GB44169",2.81268546751015,1.51133416541982,2.17973848930811,0.693355727227419,0.488086338814221,NA
"GB44170",2.75889848233026,-0.0367727516160991,2.09371127839212,-0.0175634300658394,0.985987130753911,NA
"GB44040",0.211179730641858,2.3718896909781,5.8601489253264,0.404749046688431,0.685661985929581,NA
"ENSRNA022717367",3.12985228311072,-1.93690112911715,2.36570346560111,-0.818742144685914,0.412933545913342,NA
"ENSRNA022717364",0.536629432916749,-2.39767026364321,5.26782948175869,-0.455153355275794,0.648998915160472,NA
"GB44194",0,NA,NA,NA,NA,NA
"GB44195",0.130442114417254,-1.07074089807585,6.12070928583165,-0.174937388474637,0.861128831487504,NA
"GB44022",0.102790698855324,-2.3933947517297,6.10211537912743,-0.392223778645093,0.694892876085436,NA
"GB44015",0.131544866976461,-1.07071914477305,6.1207092858159,-0.174933834425747,0.861131624148488,NA
"ENSRNA022717362",0,NA,NA,NA,NA,NA
"GB44215",0.233232813272578,-2.39339464998527,6.10211538400316,-0.392223761658066,0.694892888635664,NA
"GB44224",1.99596729830124,0.556770739776613,2.51420637454444,0.221449895845362,0.824742145388589,NA
"GB44001",2.15411288444346,2.08074744706697,2.51111012248448,0.828616566209487,0.407321410844159,NA
"GB53004",0,NA,NA,NA,NA,NA
"GB53007",0,NA,NA,NA,NA,NA
"ENSRNA022717359",1.9579557075914,-1.07075388920751,3.68391825869184,-0.290656256197102,0.771314230294421,NA
"ENSRNA022717356",0,NA,NA,NA,NA,NA
"GB52998",0,NA,NA,NA,NA,NA
"GB52996",2.3136897755306,0.721914857611456,2.48686502267174,0.290291130009089,0.771593524066253,NA
"GB53026",1.23924097706072,-1.07073845886143,3.86400559783808,-0.27710582496581,0.781698849228106,NA
"GB53048",1.49894992864453,1.72941883929491,3.26933428425578,0.528981954406839,0.596817968218924,NA
"GB55731",0.207317939018807,-1.07070983932463,6.12070928579189,-0.174932314104525,0.861132818770109,NA
"GB55732",0.0677033292997563,1.37189705514353,5.94827492690401,0.23063780205223,0.817596197441205,NA
"GB55733",0,NA,NA,NA,NA,NA
"GB55727",0,NA,NA,NA,NA,NA
"GB47123",0.270813317199025,3.37185797000224,5.81558710906851,0.579796657975314,0.562051751587614,NA
"GB47122",0.755272371034977,3.95685596377512,4.27992289609819,0.924515712042944,0.355217874863633,NA
"GB47121",0.476389311093362,2.95683246544879,5.65207214833622,0.52314131664423,0.600875915272701,NA
"GB47117",0.266951525575974,2.3718934728411,5.86014838222698,0.404749729552024,0.685661483933288,NA
"GB40223",0.227623547601825,-1.07074089791696,6.12070928583165,-0.174937388448678,0.861128831507901,NA
"GB40224",0,NA,NA,NA,NA,NA
"ENSRNA022717225",0,NA,NA,NA,NA,NA
"GB40228",0.872393855042293,1.67750757795022,3.83573021127949,0.437337217570016,0.661866808067179,NA
"GB40216",0.135406658599513,2.37187715799774,5.86015072515021,0.404746783699312,0.685663649530978,NA
"GB40214",0.0677033292997563,1.37189705514353,5.94827492690401,0.23063780205223,0.817596197441205,NA
"GB40213",0.0677033292997563,1.37189705514353,5.94827492690401,0.23063780205223,0.817596197441205,NA
"GB40210",0.441653504850592,-2.39334575255596,6.10211389907335,-0.392215843909339,0.694898738376591,NA
"GB40209",1.72625814453571,-0.574247038861999,2.60554724729661,-0.220394022583091,0.825564300261695,NA
"GB40202",1.70613698579106,1.99293841919729,2.78445131143439,0.71573828962757,0.474152963236932,NA
"GB40201",1.70991033884363,5.45936365312323,3.30795623950247,1.65037360166057,0.0988665469249889,NA
"GB40200",0.601227563656175,2.04602638615678,5.09982891496045,0.401195102869966,0.688276485947899,NA
"GB40199",0,NA,NA,NA,NA,NA
"GB40198",0.977536153606852,-2.40508645596819,4.41523980525251,-0.544723856925512,0.585943454243812,NA
"GB40197",0.639052164407113,1.37190036367714,5.68593845215602,0.241279495939133,0.809338501386452,NA
"GB40196",0.962707710551242,4.69380035438492,4.5746484642641,1.02604613033146,0.304869840504681,NA
"GB40195",0.559592933313035,1.37191760112618,5.00611123405945,0.274048565240069,0.784047300065245,NA
"GB40194",0.50650660754344,2.95684610418099,5.52142069371367,0.535522697545483,0.592288466718843,NA
"GB40193",1.42528570286491,0.0114971728180076,2.98828079896103,0.00384742050412562,0.996930210154345,NA
"GB40191",0.680602051551838,3.9568449378947,4.88069014154797,0.810714227525155,0.417529800943227,NA
"GB40190",0.620968464994672,3.3718985863017,4.65649661338271,0.724127786673549,0.468987287020503,NA
"GB40189",1.78158748678413,-0.0928856235136014,2.78257811700734,-0.033381137782216,0.973370651148857,NA
"GB40188",0.342085405053057,1.37191518074473,5.94827009096092,0.230641036766222,0.81759368425365,NA
"GB40187",1.61406896665072,0.891435632790404,3.12582335791478,0.285184263702308,0.775502975744635,NA
"GB40186",0.613512072208909,-0.35833029360364,4.50978675730752,-0.0794561501212918,0.936669808427196,NA
"GB40185",0.895610916517705,2.03521590153574,3.77099154467709,0.539703119835559,0.589401788090621,NA
"GB40184",0.93244704588835,1.20780867057804,3.58609320210805,0.336803480140462,0.736265049432445,NA
"GB40183",1.36358809227834,1.37193140930033,3.55746083810018,0.385649054687274,0.699756597870174,NA
"GB51779",0,NA,NA,NA,NA,NA
"GB51778",0,NA,NA,NA,NA,NA
"GB51777",0.0677033292997563,1.37189705514353,5.94827492690401,0.23063780205223,0.817596197441205,NA
"GB51780",0.697659218468632,-2.80739618057297,4.82864103477302,-0.581405028942048,0.56096750890919,NA
"GB51784",0.609329963697807,4.54175883920255,5.79068098774764,0.784322059670072,0.432851158645118,NA
"GB51785",0,NA,NA,NA,NA,NA
"GB51786",0.270813317199025,3.37185797000224,5.81558710906851,0.579796657975314,0.562051751587614,NA
"GB55086",0.941618255422772,-3.7095319902906,4.25687243664556,-0.871421929009864,0.383523816551969,NA
"GB55085",0.196756347672713,-2.86894403977827,6.08221203403101,-0.471694183584203,0.637145089356758,NA
"GB55087",1.32184359293741,-1.0707440811594,3.97978616498621,-0.269045631290371,0.787894568112723,NA
"GB55084",0.0757730720423458,-1.07072418692102,6.12070928582421,-0.174934658210422,0.861130976843979,NA
"GB55083",1.50840986059556,0.806291238190828,2.83667241591034,0.284238403302581,0.776227687017023,NA
"GB55093",0.370460756378664,-1.07074089768463,6.12070928583165,-0.17493738841072,0.861128831537727,NA
"GB55079",0,NA,NA,NA,NA,NA
"ENSRNA022713427",0,NA,NA,NA,NA,NA
"ENSRNA022713429",0,NA,NA,NA,NA,NA
"ENSRNA022713474",0.130442114417254,-1.07074089807585,6.12070928583165,-0.174937388474637,0.861128831487504,NA
"GB55097",0.803100994446617,-2.40293025436779,4.61395072145391,-0.520796688008535,0.602508410544812,NA
"GB55099",0.859333600402089,-0.842342480416137,4.01096711475225,-0.210009819656217,0.833660008960859,NA
"GB55100",2.68777776837664,-2.97823650631538,2.4762603453821,-1.20271542201506,0.229086463895037,NA
"GB55067",0.203109987899269,2.95682807861815,5.8304795855907,0.50713290994545,0.612061565009046,NA
"GB55104",0,NA,NA,NA,NA,NA
"GB55065",2.60740687494736,-0.351205470793337,2.50263821016222,-0.140334095982085,0.888396026167746,NA
"GB55064",1.10340894468954,2.37191752932147,3.61150484570154,0.656767090356961,0.511330688027326,NA
"GB55061",0.0677033292997563,1.37189705514353,5.94827492690401,0.23063780205223,0.817596197441205,NA
"ENSRNA022717958",0.130442114417254,-1.07074089807585,6.12070928583165,-0.174937388474637,0.861128831487504,NA
