"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GB40400",108.284283078098,-1.09388862067704,0.423718344663597,-2.58164092835186,0.00983318345656807,0.0428940864877153
"GB48683",59.0859168907248,1.20594622614241,0.467184375673406,2.58130684358642,0.00984270540705841,0.0429188183718347
"GB45030",19.7320547095672,1.84776197781887,0.715918637662598,2.58096644033689,0.00985241589405648,0.0429443526900169
"GB48653",59.4395641329813,1.16838623641852,0.452864403384385,2.57999133446312,0.00988027944121189,0.0430489609912169
"GB48566",117.87604012684,-1.08277609261067,0.420066211370921,-2.57763196205889,0.00994798891659949,0.0433270306957916
"GB53538",39.9856127215649,-1.49870367523072,0.581826072601329,-2.5758620072319,0.00999905426613007,0.0435324203122138
"GB55951",19.7022966466235,1.81737010167539,0.705737450493858,2.57513626406483,0.0100200602440485,0.0436068324917753
"GB42298",115.56339086992,-1.0569050532255,0.410629581154355,-2.57386486929253,0.0100569543668697,0.0437503040223723
"GB53677",77.6100878229272,1.06491959236247,0.413930863665516,2.5726991771819,0.0100908874029695,0.0438807871024526
"GB53179",7.76658872318676,-4.58858518618658,1.78367668177884,-2.57254312570283,0.0100954377559381,0.0438834459769436
"GB47567",27.9749619007846,-1.62535060689235,0.631971592986437,-2.57187288943102,0.0101150021645838,0.0439513413087473
"GB45761",364.222079691855,-0.796683225311331,0.309831960182294,-2.57133971860937,0.0101305896922536,0.0440019102383613
"GB49031",921.360015990276,-0.933262697049921,0.363176988292053,-2.56971869676783,0.0101781125615139,0.0441910958876956
"GB46652",274.495634007934,-0.835496158378908,0.325199897747279,-2.56917718660598,0.0101940319725684,0.0442257438498382
"GB50694",776.239825567288,0.837278402813491,0.325880103526955,2.56928359157783,0.0101909021116842,0.0442257438498382
"GB53458",21.4978727783038,1.77352695234921,0.69040295660469,2.56882873310853,0.0102042875875307,0.0442530042867574
"GB47029",163.39103521541,-1.19638409760871,0.465757014323509,-2.56868723565313,0.010208454734388,0.0442538498816406
"GB52739",109.274065027818,-1.04879619553411,0.408908545797064,-2.56486739226677,0.0103215243682258,0.0447266055956453
"GB47446",10.9353239803283,2.74835592575423,1.07170485075062,2.56447092110229,0.0103333237608256,0.0447603266016167
"GB49597",473.358167224219,-0.777372169187845,0.303232914896084,-2.56361407683676,0.0103588653489673,0.0448535246221704
"GB55291",177.604739845973,1.02244019561283,0.398893751318986,2.56318930099059,0.0103715482687452,0.0448810937137593
"GB54218",13.8056036071121,-2.38233585610813,0.929463157392637,-2.56313102586137,0.0103732893198932,0.0448810937137593
"GB50277",9.9197049181188,3.10960497857646,1.21371812250997,2.56204873347841,0.0104056716245426,0.0450037218823869
"GB46026",89.5356947686643,-1.08498523529481,0.423639442406883,-2.5611053331827,0.0104339716042914,0.0451086059927864
"GB51227",164.791755470538,-0.958333131344197,0.374224042810513,-2.56085398508039,0.0104415230504934,0.045123742554518
"GB51550",803.749189167387,0.760175229487253,0.29699314270752,2.55957165393504,0.010480124857738,0.0452671250702803
"GB54478",75.9887146300266,-1.16478788097421,0.45511129668435,-2.55934732769788,0.0104868907464674,0.0452671250702803
"GB52432",617.22133979349,-0.772244818242855,0.301731905200181,-2.55937408319653,0.0104860835716061,0.0452671250702803
"GB42383",54.6563443024836,1.25648544219746,0.491312399784222,2.55740633199832,0.0105455954518626,0.0455028965643693
"GB46589",74.401650380374,1.09088970745312,0.426591526670358,2.5572231027835,0.0105511522234077,0.045509247743316
"GB47510",4.14424855215546,4.93559154313328,1.93032886689017,2.55686563455101,0.0105620006192801,0.0455384090167955
"GB44693",144.63592161829,-0.982640532938149,0.384363439144904,-2.55654006823395,0.0105718894915972,0.0455566058668084
"GB40237",970.429481686739,-0.72346324943586,0.282994438444438,-2.55645748168264,0.0105743993152829,0.0455566058668084
"GB52755",40.2142201924631,1.50517311081727,0.589126903247892,2.55492170280997,0.010621168637755,0.0457404096610854
"GB43945",221.55247980052,-1.04731383655024,0.409977518528806,-2.55456406563096,0.0106320861931532,0.0457697342650387
"GB55250",606.393520447657,0.877295754897382,0.343721750625959,2.55234285668486,0.0107001165745029,0.0460448044637068
"GB51396",60.902400436304,-1.18892210340065,0.465901568704347,-2.55187400786608,0.0107145256801203,0.046089007954525
"GB41985",160.444250494272,0.95406206592621,0.373899790805485,2.55165177779558,0.01072136148982,0.0461006130289792
"GB51979",40.9013057322812,-1.42856607222765,0.560276514500237,-2.54975183727257,0.0107799622389924,0.0463347065218419
"GB40539",837.809756549967,-0.829692314918397,0.325558436001001,-2.54852039808868,0.0108180960132954,0.0464806817138929
"GB42430",13.2501404882302,2.36248421471181,0.927078386233131,2.5483111782068,0.0108245867945913,0.0464906405083046
"GB51201",610.170814689026,-0.800643820092794,0.314236895880134,-2.54789883234527,0.0108373894370825,0.0465276900649467
"GB53188",111.485735009297,-1.00149354468462,0.393218965318166,-2.54691058421934,0.0108681276715676,0.046628266447396
"GB43497",57.1223523802306,1.22597016912096,0.481362221140782,2.5468765833254,0.010869186604783,0.046628266447396
"GB53478",7.80794721602385,2.98563572566507,1.17247610276787,2.54643631423862,0.0108829067507115,0.0466691547766271
"GB41976",32.696330736254,1.49894515928246,0.589018672372015,2.54481772750279,0.0109334793262049,0.0468679850608884
"GB42754",32.1082747160847,1.7245641536312,0.677759906067474,2.54450600897527,0.0109432428881079,0.0468917957755423
"GB44099",59.8795650389774,1.1628357553628,0.457632233318487,2.54098306609782,0.0110541273245892,0.0473487245379656
"GB49455",27.5159000194018,-1.65558050480225,0.651855466528683,-2.53979691789454,0.0110916852659582,0.0474913395649655
"GB47955",440.967195951402,-0.910326739605767,0.358689183918559,-2.53792637308087,0.0111511441604811,0.0477275824402306
"GB46307",129.300530356299,-1.03901160645523,0.409418320775769,-2.53777506704267,0.0111559660701318,0.0477298840197153
"GB42758",34.1226169925667,-1.44038294706778,0.567763510637782,-2.5369417373261,0.0111825563134568,0.0478252821068032
"GB44620",9.22202082725372,3.15031045291903,1.24285368871563,2.53473959285953,0.0112530943949764,0.0481084898904189
"GB53051",4.30106617410511,5.04153857566284,1.98921511456378,2.5344360892655,0.0112628469992908,0.0481317140080931
"GB46274",419.073536367778,0.803476151869912,0.317246872155535,2.53265271430634,0.0113203046771792,0.0483587095124438
"GB46340",5.82261183454257,4.01007284008973,1.58373245248523,2.53203931876058,0.0113401274327407,0.0484248216666016
"GB43096",3.17007390312268,5.47993119981833,2.16454977090558,2.53167253230943,0.0113519953800844,0.0484569274059463
"GB51564",158.078538643069,-0.932393840084826,0.36834790024092,-2.53128588346774,0.0113645179434494,0.0484918017648297
"GB55388",464.184992228121,-2.26857284725669,0.897464330631229,-2.52775822930043,0.0114793371663642,0.0489629767880793
"GB47428",118.404771084548,1.00485731757082,0.397657085483514,2.52694433031166,0.0115059739423333,0.0490578092964162
"GB52165",136.685312991681,-0.939735724276151,0.372000536291138,-2.52616765998608,0.0115314434549513,0.0491475943120171
"GB55288",361.387926222278,-0.811778969461831,0.321377560285702,-2.52593544098152,0.0115390683713106,0.0491612851719969
"GB43659",10.1117009984084,2.87760427972575,1.13943356374162,2.52546912017969,0.0115543935402304,0.0492077593393375
"GB50219",742.275723633292,-0.713700231621812,0.282635077920521,-2.52516508875275,0.011564394954432,0.0492315338889288
"GB42495",492.979181515085,-0.775862775539763,0.3072889133499,-2.52486419728496,0.0115743006393009,0.0492548828962762
"GB43816",20.8959689440337,2.05678381366009,0.814709032480905,2.52456242862177,0.0115842427636926,0.0492595605459157
"GB45982",27.1693670785596,1.66834967940995,0.660820454856491,2.52466410073862,0.0115808922097896,0.0492595605459157
"GB44659",35.0501351402767,-1.45533486253814,0.576720805610227,-2.52346516439312,0.0116204573288507,0.0493947024420929
"GB52281",130.586266776329,1.31201220081824,0.520140106812318,2.52242075478263,0.0116550207296291,0.0495227253809296
"GB46263",347.500016462272,-0.832846474392653,0.33028333544531,-2.52161215845103,0.0116818428010787,0.0496006588896292
"GB49024",607.362456665235,-0.83975721272917,0.333025623052764,-2.52159940436811,0.011682266307009,0.0496006588896292
"GB41922",626.680669443765,0.730257446046474,0.289620575273753,2.52142806275495,0.0116879571147787,0.0496059162726667
"GB43623",139.506748370224,0.939086013270261,0.372495673534025,2.52106555858959,0.0117000051536981,0.049638140676828
"GB49289",293.066176146867,0.907961495068757,0.3602048545609,2.52068089469696,0.0117128017307175,0.0496735150673484
"GB45142",864.068142975689,0.750926351302459,0.297971380415696,2.52012911526889,0.0117311794018129,0.0497325227228302
"GB47431",728.636383068153,-0.746354793883431,0.296445503740963,-2.51767958854119,0.0118130729760473,0.0500606489258818
"GB41631",782.401454930227,-0.911475526220715,0.362213224057106,-2.51640598874715,0.0118558524951064,0.0502228337064565
"GB46187",5.75509543622014,3.85653136396533,1.53267316134878,2.51621249801981,0.0118623637496121,0.0502313168127818
"GB44544",206.561674468049,0.835980162273607,0.332458306808261,2.51454135798069,0.0119187322248719,0.0504508342390948
"GB47956",246.124250752081,0.996998943371304,0.396792530635948,2.51264544162006,0.0119829699798973,0.0507034821671235
"GB46564",17833.6861676483,0.927065522321038,0.369023551644322,2.51221234577076,0.0119976872005396,0.0507464818151905
"GB49163",46.8131981057156,-1.41681101995148,0.564052337444242,-2.5118431852816,0.0120102444533217,0.0507803163015019
"GB45130",8.11039578941542,-3.16825003099896,1.26175385043191,-2.51098899354611,0.0120393450624102,0.0508840452732594
"GB41378",350.425527932279,0.779488907348238,0.310566153595524,2.50989651745319,0.0120766546204126,0.051022377370503
"GB53180",273.875568017573,-0.854228338114811,0.340553973528502,-2.50834934992564,0.012129667842933,0.0512105154968676
"GB50749",58.9907042489447,-1.24807502148693,0.497572367899885,-2.50832864122803,0.0121303788166443,0.0512105154968676
"GB48886",119.251660424247,-1.05739600719887,0.421884114066657,-2.5063660183986,0.0121979276785196,0.0514761788887831
"GB43404",17.3730728946514,-4.22909829455826,1.68762936308529,-2.50594021831116,0.0122126266411032,0.051518694967259
"GB42172",131.057010150604,0.922446412971427,0.368252292305399,2.50493053877971,0.012247544342968,0.0516464388815314
"GB42549",6.78569129437485,4.63401623215649,1.85117488905182,2.50328386559416,0.012304680953886,0.0518677451786774
"GB51696",10.379281423599,-4.24118787590995,1.69464401907818,-2.50270135094035,0.0123249496385007,0.0519335340100363
"GB49433",36.279957766144,-1.46861081323892,0.586973894231612,-2.50200362856245,0.0123492659175764,0.0520163219613301
"GB50113",207.409038804059,-0.885456194413029,0.353928885476207,-2.50179126584048,0.0123566753882627,0.0520278611113511
"GB53091",56.4597390025207,-1.38135408529235,0.552353656047539,-2.50085080485729,0.0123895360267464,0.0521465133638011
"GB55306",93.5360124522297,-1.12046345675128,0.448342581227897,-2.49912344636686,0.0124500933326901,0.0523816049167298
"GB43716",3152.58848736581,-0.805059133108794,0.322265728313085,-2.49812208491084,0.0124853187115443,0.0525073563400598
"GB50572",5.95700484238977,4.42937748591021,1.77316527077171,2.49800600029939,0.012489407979639,0.0525073563400598
"GB46373",155.718097731028,-0.932954965451582,0.373599062581422,-2.49720906419099,0.0125175133761306,0.0525858282516861
"ENSRNA022717278",3.02086132955978,5.47033053558098,2.19051610803402,2.49727930121938,0.0125150340915665,0.0525858282516861
"GB40977",543.284741417189,-0.823859968515407,0.330210631233624,-2.49495288942568,0.0125973854047663,0.052901421332266
"GB47627",150.441144737739,-0.920698737983968,0.369053696002466,-2.49475550023435,0.0126043947009864,0.0529109123450223
"GB43153",246.228410214476,-0.816176381427171,0.327225090195496,-2.49423533183094,0.0126228824376233,0.0529685624246935
"GB44247",156.779231203427,-0.94671264586967,0.379693336535327,-2.49336123332675,0.0126540035657883,0.053079161794596
"GB42975",4.83364430851213,4.61233953407529,1.85002999502264,2.49311608270376,0.0126627440183326,0.0530958340640737
"GB51487",218.697090200982,1.04660056068563,0.419856105253661,2.49276013279195,0.0126754443548957,0.0531290916320141
"GB45068",4.00659415875783,5.33893948078407,2.14317986755078,2.49112991476791,0.0127337549181839,0.0533534274326764
"GB54510",243.803292668624,-0.824428553638789,0.331019879299149,-2.49057112637558,0.0127537965442073,0.0534173110146666
"GB41827",9.9927898333806,-2.84992890646207,1.14440069547914,-2.490324339823,0.0127626567279984,0.0534343324339085
"GB48249",29.9796252659059,-1.59469041538691,0.6410204542982,-2.48773717701849,0.0128558700032694,0.0538043755471165
"GB53431",141.620288339067,-0.991259869154363,0.398511299560352,-2.48740718330433,0.0128678026086521,0.0538340927010863
"GB53710",286.01783137015,-0.828884745241014,0.333343141205972,-2.48658107151167,0.012897717877279,0.0539389920686058
"GB53166",14.7967298018335,2.14127212775534,0.861833042486716,2.48455561830973,0.0129713243739471,0.0542264633584033
"GB47257",19.5037885861219,1.7698947466014,0.712509873411638,2.48402838002341,0.0129905454606328,0.0542669009085419
"GB42037",13.7493258839724,3.37648976162718,1.35928277039822,2.48402307095969,0.0129907391367993,0.0542669009085419
"GB44696",5.35276559869153,4.51245341930507,1.81672177524964,2.48384396597272,0.0129972744347918,0.0542738510037537
"GB45074",3.351087792435,5.58187986298001,2.24753092031674,2.48356087674796,0.0130076099075493,0.0542966586661695
"GB50937",10.5917231906706,3.04757929675582,1.22745992656741,2.48283404679318,0.0130341794753792,0.0543871885899623
"GB41483",12.4941290493387,2.48838259705707,1.00254180629827,2.4820736466293,0.0130620275838981,0.0544829836436575
"GB45925",4.21985017717173,4.93288062794595,1.98798498123446,2.48134702953481,0.0130886876103241,0.0545737532434957
"GB48667",18.5554144677263,2.03844805763684,0.821719484597331,2.4807103833442,0.013112086090812,0.0546508608820564
"GB50691",111.236955712768,1.17836989692609,0.475069491168352,2.48041585248526,0.0131229234110702,0.0546755758125403
"GB41139",159.12207246818,-0.902083506328772,0.363857495103211,-2.47922199891166,0.0131669326528493,0.0548384286674372
"GB52468",141.14715555011,-0.941268836033879,0.379721979591325,-2.47883685070566,0.0131811582569335,0.0548771614874799
"GB53457",70.6088672022998,1.24651964924228,0.502944334582432,2.47844455843647,0.0131956616982841,0.054917021658791
"GB45368",519.542550363856,-0.809567335418296,0.326704195626248,-2.47798267134728,0.0132127562157841,0.0549676314413932
"GB53726",97.4491001310512,-1.00663084987159,0.406512002788886,-2.47626353703106,0.0132765538419205,0.0552124249170722
"GB48423",41.2262437065396,-1.45028427329443,0.585730639473403,-2.47602596749642,0.013285391506027,0.0552285622271072
"GB47721",8.52747472318046,-4.27620575818894,1.72741255244574,-2.47549767548842,0.0133050627836846,0.0552897070022492
"GB42354",354.846518138999,-0.986883004907092,0.398737969460134,-2.4750163779067,0.0133230066038388,0.0553436303405547
"GB55830",11.2631449220383,3.12333672430895,1.2628133082324,2.4733162882808,0.0133865609885816,0.0555869086745389
"GB46922",269.791489447554,-0.787098015580389,0.31829181185225,-2.47288175903739,0.0134028479120271,0.0556338034977251
"GB53479",13.9461480626046,2.12000586057838,0.858157598357913,2.47041553280541,0.0134956186111444,0.0559980212092214
"GB48173",36.136796021156,-1.63469368421808,0.661949664719113,-2.46951357685443,0.0135296884347156,0.056118488030963
"GB45020",25.8393281094355,1.61496101098058,0.654002080320581,2.46935148920162,0.0135358190639372,0.0561230220287773
"GB40561",37.7166200701144,1.43444543875788,0.581194829264044,2.46809738581861,0.0135833359416131,0.0562781501396474
"GB42753",205.58929852869,-1.07200131521683,0.434335683407487,-2.46814009571278,0.0135817152804434,0.0562781501396474
"GB55824",111.056687253468,-0.938559816695248,0.380354257005675,-2.46759382709169,0.0136024567669957,0.0563288892179992
"GB49632",388.293323163747,-0.782844234722377,0.317260992244478,-2.46750862494663,0.0136056943618738,0.0563288892179992
"GB50753",1030.70510587198,0.829180297939723,0.336093777332015,2.46710993735718,0.0136208531321867,0.0563707001284147
"GB48846",27.3162747501612,1.68719193251413,0.684210499269631,2.46589599884121,0.013667101022043,0.0565410963559529
"GB54539",6.17566421523332,3.82272072761624,1.55143881761386,2.46398419597084,0.0137402169741115,0.0568224785852175
"GB47943",24.8616734579897,1.79440344638931,0.728344521003355,2.46367398208387,0.0137521134688299,0.0568505737128883
"GB42874",616.844704631786,-0.753328389103216,0.305866697348408,-2.46293040606873,0.0137806661520454,0.0569474783382558
"GB46503",118.515725753701,-0.935740533801743,0.379990530814758,-2.46253645267257,0.0137958148309399,0.0569648467743889
"GB49525",232.22381424399,-0.941936310136743,0.382524282240537,-2.46242226668486,0.013800208369453,0.0569648467743889
"GB54314",170.025343512164,-0.910915921955023,0.36989947692914,-2.46260397424007,0.0137932173822619,0.0569648467743889
"ENSRNA022717478",11.649254306027,2.59566548764425,1.05441219928788,2.46171799738024,0.0138273338872895,0.0570556766067751
"GB52735",339.471011163226,0.81884042648526,0.332865425954325,2.45997439997754,0.0138946926506932,0.0573123920108747
"GB55392",205.632976724992,0.850102271268838,0.345717620228365,2.45894979465409,0.013934410263279,0.0574219047763328
"GB55184",89.4430571865039,1.06649047050395,0.433723444004455,2.45891820063338,0.0139356365593844,0.0574219047763328
"GB55166",44.5571639688318,1.26243988929817,0.51341847035871,2.45889067531237,0.0139367050098917,0.0574219047763328
"GB40838",131.971466400818,-1.06086263282054,0.431472526901068,-2.45870262109131,0.0139440066464372,0.0574307497404648
"GB41353",6.05467067832619,3.78837830855615,1.54093889697595,2.45848704058983,0.0139523812084767,0.0574440055593641
"GB53154",248.220600027041,0.855506481792993,0.348101181157423,2.45763739998947,0.0139854300758814,0.0575588018010326
"GB48652",122.702837653398,-0.966941458763953,0.393649086660114,-2.45635387336446,0.0140354870559497,0.0577434864439939
"GB46064",38.3780068200251,-4.02065917912198,1.63728184471932,-2.45569154271741,0.0140613794657077,0.0578286558240862
"GB45169",1700.2954622058,0.699989309713156,0.285090304334595,2.45532485345982,0.0140757325262819,0.0578663232750211
"GB46249",49.8302867023374,-1.259344931178,0.512939520026367,-2.45515286307686,0.0140824690787462,0.0578726624884956
"GB50148",30.1231627301641,1.50588036365423,0.613767995187103,2.45350095714126,0.0141473162921817,0.0581177178507363
"GB47371",39.9489996746326,1.38959032922442,0.566506675784463,2.45291077514701,0.0141705482811434,0.0581916986362765
"GB49313",392.540558667266,-0.752143790593395,0.306900834357866,-2.45077141014334,0.0142550449040536,0.0585171169034859
"GB45516",12.353646811356,-2.4919034023628,1.01690867712203,-2.45046920969854,0.014267016408979,0.0585231332151823
"GB42377",217.38828217656,0.83935684221886,0.342520779539206,2.45052823758036,0.0142646773550206,0.0585231332151823
"GB44201",11.6244651462107,2.28415256820266,0.932665743622085,2.44905807232928,0.0143230353248426,0.0587096896814096
"GB49944",69.8853664276464,-1.13305064283052,0.462646954584636,-2.44906106395486,0.0143229163592333,0.0587096896814096
"GB43829",54.5148933677291,1.27154717434916,0.519475618526547,2.4477514035323,0.0143750799952849,0.0589013483734714
"GB52810",648.467080819978,-1.1111396622136,0.454038897798874,-2.4472345158097,0.0143957136504596,0.0589642080072684
"GB53703",135.543083049473,-0.900682603809538,0.368142094085781,-2.44656239609391,0.0144225830798779,0.059052553507137
"GB40758",5666.68549931202,0.707956200978483,0.289461509776841,2.44576973817444,0.0144543281143078,0.059160789684608
"GB55374",37.3300251585357,-1.58933464800837,0.650687195640109,-2.44254790728573,0.0145839938271788,0.0596695832642668
"GB51253",35.701499540843,-1.49714762966954,0.613243947178501,-2.44135736937613,0.0146321670394899,0.0598447037397053
"GB52993",470.50913580324,0.719666507932602,0.294835679992277,2.44090711121345,0.0146504225411431,0.0598754062842534
"GB50114",83.8000706413503,-4.24602870428782,1.73950109373864,-2.44094626877296,0.0146488341199075,0.0598754062842534
"GB48419",32.9505956040333,-1.44033561686102,0.590181339792676,-2.44049670795589,0.0146670796320784,0.0599215013498298
"GB53369",193.835412866507,6.97871012993961,2.8599859743381,2.4401204035816,0.0146823674160297,0.0599619704479423
"GB43516",13.9898149637039,-2.19867803770344,0.901105417323832,-2.43997871440307,0.0146881273355433,0.0599635128784494
"GB40015",49.784080967232,-1.31160315424957,0.53768629685812,-2.43934644031975,0.0147138546940859,0.0600465403468172
"GB42065",12.9891370640592,2.30000960474638,0.943742777723665,2.43711492054442,0.0148049734252178,0.0603741613947115
"GB49892",22.2750860572765,2.47162878013716,1.01414844423512,2.43714694252801,0.0148036623760437,0.0603741613947115
"GB45153",1317.04422229199,-0.775344711077081,0.318194183684305,-2.43670296577871,0.0148218488706944,0.0604208628863541
"GB43447",12.2330361292574,-2.51444715451854,1.03203151340135,-2.43640540222602,0.0148340488998853,0.0604484779786474
"GB41073",127.299818592438,-0.935054396913528,0.383865685571712,-2.43588951047005,0.0148552213000772,0.0605118607082661
"GB44824",199.600966668506,1.19820667290345,0.49192275848865,2.43576181875532,0.0148604659274586,0.0605118607082661
"GB49726",87.3861275932124,1.13403621672845,0.465617653812823,2.43555244832776,0.0148690688406074,0.060524770169239
"GB48538",89.3486748049256,-0.982515059791699,0.40350238734641,-2.43496715410559,0.0148931415361385,0.0605342903517401
"GB42523",27.6891859307122,1.65615304562834,0.680116900969068,2.43510055884299,0.0148876516838174,0.0605342903517401
"GB42837",16.8906047862501,2.12604978644933,0.873092183395798,2.43508054118671,0.0148884753337752,0.0605342903517401
"GB50688",136.285036205942,-0.933529982049248,0.383381143250542,-2.43499190944605,0.0148921226732101,0.0605342903517401
"GB43711",27.9350182062077,-1.65882959598147,0.681466812653619,-2.43420452057235,0.0149245595772554,0.0606398680708249
"GB50242",488.026487515699,-0.808652210442606,0.332269201661625,-2.43372604622597,0.0149443009740442,0.0606979428187481
"GB44749",1054.6490353732,-0.765376758699354,0.31463780621058,-2.43256450303084,0.0149923208832886,0.0608486145576386
"GB53364",10.9355106763652,2.51565914359711,1.03415081112254,2.43258441277674,0.0149914966414043,0.0608486145576386
"GB45406",33.5027467884578,1.46630518688032,0.603601092866257,2.42926198148091,0.0151295954208417,0.0613834022518564
"GB54970",127.903316746986,1.05625585823595,0.435063743189055,2.42781862375731,0.0151899376696832,0.0615169018314481
"GB54796",3.4581049558271,-5.10161015876632,2.10131789572629,-2.42781454873729,0.0151901083330324,0.0615169018314481
"GB44262",1995.84208286955,-0.711606487018384,0.293091813053583,-2.42793027756217,0.0151852622238108,0.0615169018314481
"GB51160",210.822984804511,0.893638733592784,0.368005692877203,2.42832855819699,0.0151685947471678,0.0615169018314481
"GB50282",53.8395067784304,-1.25601205675208,0.517278829871713,-2.42811417019246,0.0151775645764031,0.0615169018314481
"GB41773",57.9585064681487,1.19967547835682,0.494604469424053,2.42552494471753,0.0152862651962504,0.0618838228747914
"GB48796",22.5410221736287,1.75199792121621,0.722605276331475,2.42455733247723,0.0153270629899777,0.0620264470655075
"GB44766",21.2943440526439,1.66409655428427,0.687357232445224,2.42100682983194,0.0154775864814546,0.0626128507588548
"GB52812",171.280563284392,-0.879231092240288,0.363468131196633,-2.41900463005003,0.0155630421152363,0.062935699530253
"GB49879",10.6218366425637,-2.7458377341807,1.13579056952559,-2.41755637690109,0.0156251133180502,0.0631637835545707
"GB52191",139.680297281839,-1.11753066728916,0.462323300517576,-2.41720602452456,0.0156401618760919,0.0632016842443018
"GB40647",106.828094325104,0.952887639069633,0.394465417805582,2.41564303499801,0.015707451834254,0.0634505877031995
"GB40803",5.63352708268831,3.82683827643276,1.58462376339098,2.41498225941254,0.0157359761075108,0.0635427726762514
"GB51292",16.5026937163384,-2.32174763806155,0.961854927300471,-2.41382309552412,0.0157861248285621,0.0637221799692066
"GB42492",48.6925055638125,-1.30020294917614,0.538901166423339,-2.41269277223044,0.0158351611338414,0.0638969685592636
"GB49276",67.1433669533746,1.14299506208176,0.473875397494541,2.41201604498771,0.0158645833530289,0.0639925138074203
"GB42072",63.552602247685,-1.22604538770577,0.508656100739118,-2.41036210108211,0.0159366946548255,0.0642601212990993
"GB52103",5.91678278812373,-4.55531802422564,1.88999630434479,-2.4102258897299,0.015942646241302,0.0642608617128602
"GB51139",10.8484262199315,2.40145387994577,0.996804172548499,2.40915311761391,0.0159895880379737,0.0644267632300415
"GB43836",709.587809284327,-0.760551029957513,0.315811018557145,-2.40824729115616,0.0160293192952236,0.0645635019045863
"GB53803",97.8639472963109,-1.20316117809512,0.499700081508419,-2.40776662365793,0.0160504375051779,0.0646251984984413
"GB43309",63.9505580745387,1.08309467339347,0.44993474586446,2.40722612189579,0.0160742137558261,0.0646975489355704
"GB45843",44.0469044358798,-1.2874134995188,0.534916524560969,-2.40675589630632,0.0160949237913295,0.0647575102777905
"GB43710",5.31553279234317,-4.43234893350948,1.84190962962753,-2.40638783912856,0.016111150407988,0.0647993959189151
"GB46517",88.053173683203,-1.0905090579477,0.453205865787184,-2.40621126130742,0.0161189403357222,0.0648073310286109
"GB50296",1480.73272013483,-0.846322874611776,0.352038532256532,-2.40406318361496,0.0162139706237822,0.0651658898699701
"GB43844",41.373203601748,-1.30971160447527,0.544859747453012,-2.40375915196087,0.0162274605882429,0.0651965879601927
"GB41517",38.1095272379183,1.47257221673646,0.612794646795877,2.40304353903239,0.0162592514586233,0.0653007644197988
"GB52829",8584.85719329665,-0.757911689211124,0.315641078100333,-2.4011820444049,0.0163422042287482,0.0656102693017961
"GB42635",13.4977053478633,2.03461681086518,0.847580606097147,2.40049948787051,0.0163727136614758,0.0657090788553682
"GB44821",12.0814809520308,2.51929558729464,1.04961512559544,2.40020892026061,0.0163857168525833,0.0657273982373584
"GB47958",52.526552772875,-1.32969018411669,0.554006677716359,-2.40013385686565,0.0163890774888593,0.0657273982373584
"GB47401",6.79645258739761,-4.24629175919084,1.76965337264029,-2.39950479842019,0.0164172646471258,0.0658167489865521
"GB46247",117.985210086558,-0.962600596723911,0.401198580889817,-2.39931206782677,0.0164259091322955,0.0658277171377352
"GB53770",51.5383482020845,-1.21300273315739,0.505747926007245,-2.39843343053079,0.016465369063094,0.0659621275555304
"GB46903",220.090812648647,-0.91351417794217,0.381090865377034,-2.39710331822932,0.016525263346427,0.0661782742424669
"GB51836",41.3322346174965,1.29516979226473,0.540362963260962,2.3968515244803,0.016536623007489,0.0661999701496352
"GB50856",157.680277287024,-0.997680780022483,0.416493827166399,-2.39542753084762,0.0166009955607376,0.0664291440911047
"GB47337",44.566309903349,1.24363477787472,0.519193249434078,2.3953215478635,0.0166057953768716,0.0664291440911047
"GB48940",636.210345094128,-0.691471443053031,0.288903206997607,-2.39343637005303,0.0166913762208893,0.0667475313987537
"GB43000",13.2400372480489,2.25036873208674,0.940578604560061,2.39253659521557,0.0167323593790268,0.0668874114968559
"GB42705",76.1952751623561,-1.06232452505227,0.444110422362424,-2.39202790918819,0.0167555682017302,0.066956164037115
"GB45165",17.5487623536711,-4.10577490827429,1.71661459983943,-2.39178608212836,0.0167666114802355,0.0669762705275383
"GB44770",304.863693050478,-0.825980154178989,0.345435317126022,-2.39112827562346,0.0167966832194988,0.0670723468632387
"GB40783",338.291238851326,-0.767254446112662,0.320985197097359,-2.39031099580565,0.0168341112581757,0.0671977189277448
"GB40308",97.1930660381874,-0.983068521565548,0.411395151203804,-2.38959676284211,0.0168668801014395,0.0673044094592182
"GB55568",49.0761598121802,-1.19901970307815,0.501852397850538,-2.38918795289933,0.0168856613906724,0.0673552286263808
"GB48935",94.1231627535472,1.14518499566789,0.479638425795925,2.38760060511735,0.0169587604403276,0.0676226020278059
"GB47039",681.191930402937,0.688472229419665,0.288559165511537,2.38589624487994,0.0170375570747572,0.0679124949444972
"GB52854",11.5032778776259,2.1876589210101,0.917065404860369,2.38549934324825,0.0170559528340845,0.0679615059100628
"GB46684",471.010963102284,-0.784357870268653,0.328885386787725,-2.38489729789942,0.0170838899458764,0.0680484869099068
"GB40356",163.662995941762,1.0230799990375,0.429100492874195,2.38424335564083,0.0171142807469741,0.0681451757691344
"GB40419",4.09833206142556,4.51759411746616,1.89524653546361,2.38364457232002,0.0171421497231028,0.0682275920481247
"GB49175",265.714903666401,-0.806275478736756,0.33826869969822,-2.38353557233069,0.0171472271550803,0.0682275920481247
